dataset,experiment_idx,method,cindex,IPEC (0.50),IPEC (0.60),IPEC (0.70),IPEC (0.75),IPEC (0.80),IPEC (0.90),IPEC (1.00)
recid,5,kernel (Epanechnikov) l1,0.5995192836960112,0.17076564351876897,0.1731151336080341,0.17702608315775226,0.1796112404201801,0.18305128351976324,0.19393107943377996,0.22930476750763396
recid,5,kernel (Epanechnikov) l2,0.5940148985358336,0.16966183205525937,0.17204982410701278,0.17600179706355334,0.17859789259180955,0.18196181480922982,0.1926830067377541,0.22746823758571252
recid,5,kernel (Epanechnikov) cosine,0.5944552493486478,0.17334255260752174,0.17570196722304027,0.1795678327935182,0.18211889849551657,0.1855126858898739,0.19622624263690278,0.2311073432380127
recid,5,kernel (truncated Gauss sigma=1) l1,0.5718689222413856,0.17238855316132212,0.17475232397489396,0.17867330591267117,0.18126419294508755,0.184713781240755,0.19561303280932218,0.2310598017200984
recid,5,kernel (truncated Gauss sigma=1) l2,0.5941983780411728,0.17206731830029817,0.17450848624392593,0.17856299897171116,0.18122630825238795,0.18470380450637985,0.1957519695148595,0.23175851840108785
recid,5,kernel (truncated Gauss sigma=1) cosine,0.5952992550732084,0.17425516489300122,0.1766229630270425,0.1804952437124677,0.18305141374967385,0.18645117172591968,0.19717886904170445,0.23209986980166744
recid,5,kernel (truncated Gauss sigma=2) l1,0.559979450295402,0.1728407884014226,0.17520712043464065,0.17912996122375993,0.18172229967893241,0.18517344014392276,0.1960743772171104,0.23152486135418046
recid,5,kernel (truncated Gauss sigma=2) l2,0.5958129976881582,0.1765016078659957,0.1789584804365535,0.18305035089611404,0.1857291922721777,0.18920239590043633,0.20032990735060927,0.23687309003922433
recid,5,kernel (truncated Gauss sigma=2) cosine,0.5945469891013174,0.17467374930516086,0.17704558768494116,0.18092136174251836,0.18348020301060966,0.18688309495411493,0.19761841759603682,0.23256122103984053
recid,5,kernel (truncated Gauss sigma=3) l1,0.5573556933690507,0.17292485180221268,0.1752916218433852,0.1792147153408062,0.181807259399428,0.18525857968758805,0.1961594848712019,0.23160956763236928
recid,5,kernel (truncated Gauss sigma=3) l2,0.5952992550732084,0.17187961722018485,0.174277343104259,0.17827169723354608,0.18089887678958835,0.18428988641829847,0.19512465198610912,0.23064289107010913
recid,5,kernel (truncated Gauss sigma=3) cosine,0.5945653370518513,0.1747375624583107,0.17711000490192932,0.18098627587081767,0.18354550211475334,0.1869488217301667,0.19768516050528526,0.232630743340287
pbc,6,kernel (box) l1,0.6688115064345193,0.07845146769973162,0.09664588043855996,0.10975085741189453,0.12096566319554027,0.14442538696311738,0.2002046501317783,0.3393648153005119
pbc,6,kernel (box) l2,0.7906888720666162,0.09189475630670618,0.11061069448136066,0.09655714049702599,0.10657610853125611,0.12513524989039415,0.16175325423391523,0.22731756376328108
pbc,6,kernel (box) cosine,0.5,0.09278230898576116,0.11387844192539415,0.12762145318749085,0.13810738489692945,0.15762275111683882,0.1963137829525174,0.26281955180997235
