dataset,experiment_idx,method,cindex,IPEC (0.50),IPEC (0.60),IPEC (0.70),IPEC (0.75),IPEC (0.80),IPEC (0.90),IPEC (1.00)
pbc,7,cdfreg k-NN (triangle) l2,0.7776381909547738,0.09230803909522371,0.14140466831481271,0.15397523782045497,0.16133008316973674,0.1798930893973836,0.21749344152643704,0.27240368166494155
pbc,7,cdfreg k-NN (triangle) cosine,0.7889447236180904,0.09389861492157911,0.11060377308043565,0.12505147048959092,0.13546284626252506,0.16033216159233948,0.23139767415974616,0.2984444666676884
pbc,7,cdfreg k-NN (Epanechnikov) l1,0.8015075376884422,0.08098661906111605,0.12182040165643561,0.1343760758895204,0.14221428075686443,0.16637513963795822,0.22240303864478544,0.2464570946050534
pbc,7,cdfreg k-NN (Epanechnikov) l2,0.7814070351758794,0.09201531429435736,0.11003481289286211,0.12508290452012175,0.1347913527995369,0.17823014605587442,0.21463515621072096,0.2678457328490975
pbc,7,cdfreg k-NN (Epanechnikov) cosine,0.7839195979899497,0.09357545666034349,0.10983771889616639,0.12398749027386594,0.1342415657077285,0.1585520126000943,0.22871995396996894,0.28644138272895936
pbc,7,cdfreg k-NN (truncated Gauss sigma=1) l1,0.8065326633165829,0.08640802727171112,0.10278666765638433,0.1347384023864152,0.14242608015243172,0.16148665552392297,0.20265543482356582,0.24681718702321334
pbc,7,cdfreg k-NN (truncated Gauss sigma=1) l2,0.800251256281407,0.09914139679319421,0.11414095691672468,0.12754465778515434,0.1360613051273272,0.15587307066554712,0.21039556197168777,0.28379855943672994
pbc,7,cdfreg k-NN (truncated Gauss sigma=1) cosine,0.8153266331658291,0.10645010971721344,0.12238139107947632,0.13604622838454422,0.14599239647353557,0.16992399615692977,0.21935963588940766,0.2816261974368578
pbc,7,cdfreg k-NN (truncated Gauss sigma=2) l1,0.8134422110552764,0.08657903206561023,0.1026699849124677,0.13464903418713464,0.1423304518551375,0.16106569871097934,0.2018073005274646,0.259994410658904
pbc,7,cdfreg k-NN (truncated Gauss sigma=2) l2,0.8128140703517588,0.09895112467587272,0.11356555982113349,0.12669729949917857,0.13506198584644802,0.1544795072051018,0.20975606639706243,0.2640949762541511
pbc,7,cdfreg k-NN (truncated Gauss sigma=2) cosine,0.8197236180904522,0.10615785078335321,0.1217698016623878,0.13527658413250407,0.14513476447533916,0.16891501216094285,0.2189737370775328,0.2560072724198821
pbc,7,cdfreg k-NN (truncated Gauss sigma=3) l1,0.8040201005025126,0.0866166393325026,0.10265804540621441,0.13464357993666395,0.14232617730399325,0.1610083850640422,0.20168849795477578,0.2465758575657882
pbc,7,cdfreg k-NN (truncated Gauss sigma=3) l2,0.7748115577889447,0.09891848043993422,0.11346423619833718,0.15208506264486837,0.15897085632177,0.17598251569683773,0.20966477410511092,0.2830162168737863
